0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28039e-05,5.28039e-05,0.000158412,0,0,0,0,0.000105608,0.000105608,5.28039e-05,5.28039e-05,5.28039e-05,5.28039e-05,0.000105608,0.000105608,5.28039e-05,0.000158412,0.000211216,0.000158412,0.000105608,0.000158412,0.000158412,0.000105608,5.28039e-05,0.000158412,0.000211216,0.000105608,0.000105608,0.000105608,0.000158412,5.28039e-05,0.000105608,5.28039e-05,5.28039e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28039e-05,0.000316823,0.000369627,0.000158412,0,5.28039e-05,0.000316823,0.000158412,0.000158412,0,0.000105608,0.000105608,0.000316823,0.000316823,0.000264019,0.000264019,0.000264019,0.000264019,0.000158412,0.000211216,0.000316823,0.000264019,0.000105608,0.000211216,0.000158412,5.28039e-05,0.000158412,0.000105608,5.28039e-05,5.28039e-05,5.28039e-05,0,0,5.28039e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000369627,0.00095047,0.000316823,0.000211216,0.000211216,0.000475235,0.000475235,0.000264019,0.000211216,0.000211216,0.000369627,0.000369627,0.000369627,0.000158412,0.000105608,0.000158412,0.000211216,0.000264019,0.000316823,0.000264019,0.000422431,0.000316823,0.000369627,0.000264019,0.000264019,0.000158412,0.000158412,0.000158412,0.000211216,0.000211216,5.28039e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158412,0.000528039,0.000528039,0.000211216,0.000316823,0.000316823,0.000158412,0.000105608,0.000211216,0.000158412,0.000264019,0.000211216,0.000105608,0.000158412,0.000158412,0.000158412,0.000158412,0.000158412,0.000316823,0.000158412,0.000158412,0.000158412,0.000158412,0.000105608,0.000158412,0.000316823,0.000422431,0.000105608,5.28039e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000105608,0.000158412,0.000422431,0.000211216,0.000105608,0.000158412,0.000158412,0.000211216,0.000158412,0.000158412,0.000158412,0.000211216,0.000211216,0.000211216,0.000211216,0.000264019,0.000211216,0.000211216,0.000158412,0.000105608,0.000211216,0.000369627,0.000369627,5.28039e-05,0.000105608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000105608,0.000475235,0.000633647,0.000686451,0.000528039,0.000369627,0.000211216,0.000264019,0.000264019,0.000369627,0.000369627,0.000316823,0.000316823,0.000316823,0.000316823,0.000422431,0.000580843,0.000739254,0.000528039,0.000264019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000211216,0.000475235,0.00095047,0.00105608,0.00095047,0.00121449,0.00126729,0.00110888,0.00110888,0.00095047,0.00105608,0.00095047,0.000580843,0.000316823,0.000211216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000105608,0.000211216,0.000422431,0.000422431,0.000264019,0.000316823,0.000158412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
